trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method,hour,day_of_week,month,year,is_weekend,wait_time_mins,fare_per_km,surge_tier
2641,242,108,5,6,8/21/2022 13:21,8/21/2022 13:27,8/21/2022 13:50,completed,10.32,23,18.45,1,18.45,wallet,13,Sunday,2022-08,2022,TRUE,6,1.787790698,No Surge
2643,243,114,37,34,8/27/2022 7:46,8/27/2022 7:57,8/27/2022 9:02,completed,22.11,65,39.82,1,39.82,card,7,Saturday,2022-08,2022,TRUE,11,1.800995025,No Surge
2644,243,56,38,32,3/18/2022 9:01,3/18/2022 9:03,3/18/2022 9:31,completed,21.91,28,32.2,1,32.2,cash,9,Friday,2022-03,2022,FALSE,2,1.469648562,No Surge
2645,243,392,4,9,2/17/2023 2:23,2/17/2023 2:32,2/17/2023 2:54,completed,13.3,22,21.53,1,21.53,wallet,2,Friday,2023-02,2023,FALSE,9,1.618796992,No Surge
2646,243,9,11,20,5/28/2022 16:16,5/28/2022 16:24,5/28/2022 17:04,completed,26.18,40,39.3,1,39.3,card,16,Saturday,2022-05,2022,TRUE,8,1.501145913,No Surge
2647,243,266,27,23,5/9/2023 17:35,5/9/2023 17:46,5/9/2023 19:17,completed,35.71,91,59.98,2.14,128.36,card,17,Tuesday,2023-05,2023,FALSE,11,3.594511341,High Surge
2648,243,42,30,23,4/1/2023 6:44,4/1/2023 6:55,4/1/2023 8:46,completed,46.21,111,75.53,1.11,83.84,card,6,Saturday,2023-04,2023,TRUE,11,1.814325903,Low Surge
2649,243,301,32,39,11/26/2022 2:15,11/26/2022 2:27,11/26/2022 2:43,completed,9.18,16,15.8,1,15.8,cash,2,Saturday,2022-11,2022,TRUE,12,1.721132898,No Surge
2651,243,97,36,40,7/10/2022 20:55,7/10/2022 21:00,7/10/2022 22:12,completed,40.33,72,61.26,1,61.26,cash,20,Sunday,2022-07,2022,TRUE,5,1.51896851,No Surge
2652,243,67,39,38,8/2/2022 6:23,8/2/2022 6:29,8/2/2022 6:56,completed,22.55,27,32.71,1,32.71,wallet,6,Tuesday,2022-08,2022,FALSE,6,1.450554324,No Surge
2653,243,12,15,12,2/18/2023 22:18,2/18/2023 22:27,2/18/2023 22:46,completed,6.29,19,13.22,2.33,30.8,wallet,22,Saturday,2023-02,2023,TRUE,9,4.896661367,High Surge
2654,243,219,12,19,7/19/2022 18:00,7/19/2022 18:06,7/19/2022 18:09,completed,1.35,3,4.59,2.1,9.64,wallet,18,Tuesday,2022-07,2022,FALSE,6,7.140740741,High Surge
2656,243,66,33,35,9/4/2022 13:24,9/4/2022 13:32,9/4/2022 13:46,completed,8.56,14,14.72,1,14.72,wallet,13,Sunday,2022-09,2022,TRUE,8,1.719626168,No Surge
2657,243,31,36,35,6/11/2022 14:26,6/11/2022 14:32,6/11/2022 14:55,completed,7.44,23,15.28,1,15.28,wallet,14,Saturday,2022-06,2022,TRUE,6,2.053763441,No Surge
2658,243,116,6,10,1/12/2022 12:51,1/12/2022 12:57,1/12/2022 13:20,completed,12.55,23,20.91,1,20.91,cash,12,Wednesday,2022-01,2022,FALSE,6,1.666135458,No Surge
2659,243,112,11,16,12/13/2023 20:30,12/13/2023 20:41,12/13/2023 21:08,completed,29.62,27,40.48,1,40.48,cash,20,Wednesday,2023-12,2023,FALSE,11,1.366644159,No Surge
2660,243,89,20,14,7/19/2022 3:36,7/19/2022 3:42,7/19/2022 4:24,completed,18.37,42,31.11,1,31.11,cash,3,Tuesday,2022-07,2022,FALSE,6,1.693522047,No Surge
2661,243,288,32,40,7/28/2023 6:58,7/28/2023 7:05,7/28/2023 8:05,completed,43.31,60,62.14,1,62.14,cash,6,Friday,2023-07,2023,FALSE,7,1.43477257,No Surge
2662,243,202,9,2,5/16/2023 14:08,5/16/2023 14:20,5/16/2023 15:12,completed,27.72,52,43.39,1,43.39,wallet,14,Tuesday,2023-05,2023,FALSE,12,1.565295815,No Surge
2664,243,344,39,38,9/14/2022 8:11,9/14/2022 8:17,9/14/2022 8:42,completed,17.63,25,26.89,2.14,57.54,wallet,8,Wednesday,2022-09,2022,FALSE,6,3.263754963,High Surge
2665,243,346,24,21,5/17/2023 7:56,5/17/2023 8:04,5/17/2023 8:32,completed,23.63,28,34.09,2.79,95.11,card,7,Wednesday,2023-05,2023,FALSE,8,4.024968261,High Surge
2666,243,208,11,18,2/20/2024 4:25,2/20/2024 4:27,2/20/2024 5:24,completed,38.91,57,56.7,1,56.7,card,4,Tuesday,2024-02,2024,FALSE,2,1.457208944,No Surge
2667,243,234,23,26,10/2/2022 20:39,10/2/2022 20:51,10/2/2022 21:22,completed,21.67,31,32.54,1,32.54,cash,20,Sunday,2022-10,2022,TRUE,12,1.501615136,No Surge
2668,243,273,28,30,5/8/2022 9:10,5/8/2022 9:15,5/8/2022 10:11,completed,24.57,56,40.73,1,40.73,card,9,Sunday,2022-05,2022,TRUE,5,1.657712658,No Surge
2669,243,67,32,31,1/25/2022 0:21,1/25/2022 0:33,1/25/2022 1:08,completed,34.89,35,47.88,1,47.88,card,0,Tuesday,2022-01,2022,FALSE,12,1.372312984,No Surge
2670,243,334,18,20,6/5/2024 10:31,6/5/2024 10:41,6/5/2024 11:33,completed,24.41,52,39.75,1,39.75,card,10,Wednesday,2024-06,2024,FALSE,10,1.628430971,No Surge
2673,243,7,39,40,7/28/2023 11:58,7/28/2023 12:09,7/28/2023 12:42,completed,20.72,33,31.89,1,31.89,card,11,Friday,2023-07,2023,FALSE,11,1.539092664,No Surge
2674,243,311,3,9,10/10/2023 5:44,10/10/2023 5:52,10/10/2023 6:18,completed,24.62,26,34.78,1,34.78,wallet,5,Tuesday,2023-10,2023,FALSE,8,1.412672624,No Surge
2675,243,186,35,40,3/12/2023 23:43,3/12/2023 23:46,3/13/2023 0:29,completed,24.66,43,38.23,1,38.23,card,23,Sunday,2023-03,2023,TRUE,3,1.550283861,No Surge
2677,243,233,29,25,3/20/2024 13:26,3/20/2024 13:31,3/20/2024 14:22,completed,24.73,51,39.9,1,39.9,wallet,13,Wednesday,2024-03,2024,FALSE,5,1.61342499,No Surge
2678,243,182,7,8,4/26/2022 14:07,4/26/2022 14:14,4/26/2022 14:17,completed,3.08,3,6.49,1,6.49,wallet,14,Tuesday,2022-04,2022,FALSE,7,2.107142857,No Surge
2679,243,277,36,40,5/19/2023 8:26,5/19/2023 8:35,5/19/2023 9:18,completed,26.35,43,40.09,2.51,100.63,card,8,Friday,2023-05,2023,FALSE,9,3.818975332,High Surge
2680,243,18,22,30,5/10/2022 15:40,5/10/2022 15:52,5/10/2022 16:18,completed,23.29,26,33.32,1,33.32,card,15,Tuesday,2022-05,2022,FALSE,12,1.430656934,No Surge
2681,243,360,40,33,6/27/2022 17:19,6/27/2022 17:31,6/27/2022 18:41,completed,30.27,70,49.8,1.52,75.7,wallet,17,Monday,2022-06,2022,FALSE,12,2.5008259,High Surge
2682,243,34,26,29,4/23/2024 23:27,4/23/2024 23:39,4/24/2024 1:01,completed,48.75,82,72.53,1,72.53,wallet,23,Tuesday,2024-04,2024,FALSE,12,1.487794872,No Surge
2683,243,91,18,11,8/7/2023 3:17,8/7/2023 3:20,8/7/2023 4:04,completed,33.61,44,48.27,1,48.27,card,3,Monday,2023-08,2023,FALSE,3,1.436179708,No Surge
2684,243,43,9,10,6/10/2023 1:44,6/10/2023 1:55,6/10/2023 2:08,completed,11.94,13,18.23,2.44,44.48,cash,1,Saturday,2023-06,2023,TRUE,11,3.725293132,High Surge
2685,243,133,40,36,7/2/2022 16:09,7/2/2022 16:18,7/2/2022 17:12,completed,29,54,45.2,1,45.2,cash,16,Saturday,2022-07,2022,TRUE,9,1.55862069,No Surge
2687,243,327,1,7,1/21/2023 6:43,1/21/2023 6:53,1/21/2023 6:59,completed,2.82,6,6.8,1,6.8,cash,6,Saturday,2023-01,2023,TRUE,10,2.411347518,No Surge
2688,243,385,10,6,5/5/2022 17:31,5/5/2022 17:43,5/5/2022 18:09,completed,14.84,26,24.02,1.68,40.35,wallet,17,Thursday,2022-05,2022,FALSE,12,2.719002695,High Surge
2689,243,265,16,12,12/1/2023 6:10,12/1/2023 6:21,12/1/2023 6:24,completed,1.6,3,4.86,1,4.86,card,6,Friday,2023-12,2023,FALSE,11,3.0375,No Surge
2690,243,354,24,25,7/25/2023 9:39,7/25/2023 9:50,7/25/2023 10:32,completed,27.33,42,40.96,1.5,61.44,card,9,Tuesday,2023-07,2023,FALSE,11,2.248079034,Low Surge
2691,243,214,30,22,2/21/2022 23:27,2/21/2022 23:29,2/22/2022 0:11,completed,19.66,42,32.53,1,32.53,card,23,Monday,2022-02,2022,FALSE,2,1.654628688,No Surge
2692,243,76,34,32,9/10/2023 14:23,9/10/2023 14:32,9/10/2023 14:45,completed,7.85,13,13.73,1,13.73,wallet,14,Sunday,2023-09,2023,TRUE,9,1.749044586,No Surge
2693,243,97,31,38,6/24/2023 0:32,6/24/2023 0:34,6/24/2023 1:35,completed,38.93,61,57.52,2.35,135.17,cash,0,Saturday,2023-06,2023,TRUE,2,3.472129463,High Surge
2694,243,115,29,22,4/4/2022 11:47,4/4/2022 11:55,4/4/2022 13:06,completed,26.79,71,46.17,1,46.17,card,11,Monday,2022-04,2022,FALSE,8,1.723404255,No Surge
2695,243,9,16,20,9/9/2022 23:53,9/9/2022 23:55,9/10/2022 0:19,completed,10.64,24,19,1.93,36.67,wallet,23,Friday,2022-09,2022,FALSE,2,3.446428571,High Surge
2696,243,145,29,24,10/20/2022 8:59,10/20/2022 9:02,10/20/2022 9:27,completed,19.11,25,28.52,2.08,59.32,cash,8,Thursday,2022-10,2022,FALSE,3,3.104133961,High Surge
2697,243,350,24,25,12/20/2023 0:54,12/20/2023 1:04,12/20/2023 1:50,completed,18.38,46,31.92,1,31.92,card,0,Wednesday,2023-12,2023,FALSE,10,1.736670294,No Surge
2698,243,3,9,7,1/6/2023 4:18,1/6/2023 4:22,1/6/2023 4:26,completed,5.37,4,9.21,1,9.21,cash,4,Friday,2023-01,2023,FALSE,4,1.715083799,No Surge
2699,243,253,29,22,12/23/2023 3:57,12/23/2023 4:05,12/23/2023 4:27,completed,21.42,22,30.46,1,30.46,wallet,3,Saturday,2023-12,2023,TRUE,8,1.422035481,No Surge
2700,243,43,10,2,9/14/2022 23:06,9/14/2022 23:15,9/14/2022 23:46,completed,19.63,31,30.29,1,30.29,wallet,23,Wednesday,2022-09,2022,FALSE,9,1.543046358,No Surge
2701,243,12,19,15,4/29/2023 5:05,4/29/2023 5:09,4/29/2023 5:12,completed,3.59,3,7.05,1,7.05,card,5,Saturday,2023-04,2023,TRUE,4,1.963788301,No Surge
2702,243,320,36,40,11/21/2023 8:42,11/21/2023 8:50,11/21/2023 10:13,completed,31.38,83,53.62,1.88,100.81,wallet,8,Tuesday,2023-11,2023,FALSE,8,3.212555768,High Surge
2704,243,281,11,20,2/3/2022 8:24,2/3/2022 8:31,2/3/2022 9:15,completed,20.62,44,33.98,1.97,66.94,card,8,Thursday,2022-02,2022,FALSE,7,3.246362755,High Surge
2705,243,260,6,3,6/20/2022 3:25,6/20/2022 3:33,6/20/2022 4:33,completed,18.49,60,34.84,1,34.84,wallet,3,Monday,2022-06,2022,FALSE,8,1.884261763,No Surge
2706,244,90,20,11,12/12/2023 16:22,12/12/2023 16:30,12/12/2023 17:20,completed,21.49,50,36.14,1,36.14,cash,16,Tuesday,2023-12,2023,FALSE,8,1.681712424,No Surge
2707,244,259,3,1,1/9/2023 18:35,1/9/2023 18:38,1/9/2023 19:23,completed,23.38,45,37.22,2.22,82.63,card,18,Monday,2023-01,2023,FALSE,3,3.53421728,High Surge
2708,245,167,6,9,4/13/2022 1:30,4/13/2022 1:33,4/13/2022 1:41,completed,5.46,8,10.11,1,10.11,card,1,Wednesday,2022-04,2022,FALSE,3,1.851648352,No Surge
2709,245,179,36,31,10/17/2023 19:01,10/17/2023 19:11,10/17/2023 19:42,completed,22.35,31,33.29,2.35,78.23,cash,19,Tuesday,2023-10,2023,FALSE,10,3.500223714,High Surge
2710,245,47,27,23,11/17/2022 12:03,11/17/2022 12:14,11/17/2022 13:12,completed,29.86,58,46.95,1.28,60.1,cash,12,Thursday,2022-11,2022,FALSE,11,2.012726055,Low Surge
2711,245,69,17,16,6/6/2023 14:25,6/6/2023 14:35,6/6/2023 14:38,completed,2.75,3,6.12,1,6.12,card,14,Tuesday,2023-06,2023,FALSE,10,2.225454545,No Surge
2712,245,137,35,33,12/4/2023 18:32,12/4/2023 18:34,12/4/2023 18:47,completed,7.81,13,13.69,1.69,23.14,card,18,Monday,2023-12,2023,FALSE,2,2.962868118,High Surge
2713,245,259,1,3,5/19/2023 18:36,5/19/2023 18:48,5/19/2023 19:30,completed,17.23,42,29.85,2.75,82.09,cash,18,Friday,2023-05,2023,FALSE,12,4.764364481,High Surge
2715,245,139,25,29,12/8/2022 15:15,12/8/2022 15:22,12/8/2022 16:46,completed,34.91,84,57.7,1,57.7,wallet,15,Thursday,2022-12,2022,FALSE,7,1.652821541,No Surge
2717,245,345,10,7,1/29/2023 15:54,1/29/2023 16:01,1/29/2023 16:34,completed,21.67,33,32.94,1,32.94,wallet,15,Sunday,2023-01,2023,TRUE,7,1.520073835,No Surge
2718,245,86,11,14,7/25/2022 22:41,7/25/2022 22:45,7/25/2022 23:45,completed,25.44,60,42.48,1,42.48,cash,22,Monday,2022-07,2022,FALSE,4,1.669811321,No Surge
2719,245,2,29,23,5/10/2022 23:49,5/10/2022 23:56,5/11/2022 0:54,completed,29.54,58,46.59,1,46.59,cash,23,Tuesday,2022-05,2022,FALSE,7,1.57718348,No Surge
2720,245,38,12,19,4/28/2024 9:41,4/28/2024 9:46,4/28/2024 9:49,completed,1.99,3,5.29,1.36,7.19,wallet,9,Sunday,2024-04,2024,TRUE,5,3.613065327,Low Surge
2721,245,29,15,16,7/23/2023 2:28,7/23/2023 2:37,7/23/2023 2:49,completed,7.31,12,12.94,1,12.94,cash,2,Sunday,2023-07,2023,TRUE,9,1.770177839,No Surge
2722,245,330,2,8,7/10/2022 19:50,7/10/2022 19:54,7/10/2022 20:38,completed,21.29,44,34.72,1,34.72,cash,19,Sunday,2022-07,2022,TRUE,4,1.630812588,No Surge
2724,245,75,3,4,12/1/2023 5:04,12/1/2023 5:07,12/1/2023 5:56,completed,19.02,49,33.22,1,33.22,wallet,5,Friday,2023-12,2023,FALSE,3,1.746582545,No Surge
2726,245,66,31,40,6/17/2024 12:43,6/17/2024 12:48,6/17/2024 13:39,completed,57.5,51,75.95,1,75.95,cash,12,Monday,2024-06,2024,FALSE,5,1.320869565,No Surge
2727,245,49,32,38,1/17/2023 12:09,1/17/2023 12:12,1/17/2023 13:00,completed,17.97,48,31.87,1.37,43.66,card,12,Tuesday,2023-01,2023,FALSE,3,2.429604897,Low Surge
2728,245,20,36,33,3/14/2022 17:31,3/14/2022 17:37,3/14/2022 17:54,completed,12,17,19.1,2.3,43.93,cash,17,Monday,2022-03,2022,FALSE,6,3.660833333,High Surge
2729,245,34,24,29,7/11/2023 15:02,7/11/2023 15:07,7/11/2023 15:32,completed,18.5,25,27.85,1,27.85,wallet,15,Tuesday,2023-07,2023,FALSE,5,1.505405405,No Surge
2730,245,94,40,33,1/13/2022 16:14,1/13/2022 16:18,1/13/2022 17:06,completed,21.62,48,35.88,1,35.88,card,16,Thursday,2022-01,2022,FALSE,4,1.659574468,No Surge
2731,245,201,7,10,11/8/2023 20:31,11/8/2023 20:38,11/8/2023 21:00,completed,16.61,22,25.17,1,25.17,wallet,20,Wednesday,2023-11,2023,FALSE,7,1.515352197,No Surge
2732,245,379,39,40,6/5/2022 8:46,6/5/2022 8:52,6/5/2022 9:22,completed,24.88,30,35.87,1,35.87,cash,8,Sunday,2022-06,2022,TRUE,6,1.441720257,No Surge
2733,245,275,15,18,2/11/2023 10:29,2/11/2023 10:40,2/11/2023 10:59,completed,19.49,19,27.74,1,27.74,wallet,10,Saturday,2023-02,2023,TRUE,11,1.423293997,No Surge
2734,246,208,18,19,7/7/2022 6:11,7/7/2022 6:21,7/7/2022 6:46,completed,10.43,25,18.97,1,18.97,cash,6,Thursday,2022-07,2022,FALSE,10,1.818791946,No Surge
2735,247,115,25,29,4/17/2023 21:13,4/17/2023 21:23,4/17/2023 22:00,completed,26.24,37,38.76,1,38.76,wallet,21,Monday,2023-04,2023,FALSE,10,1.477134146,No Surge
2736,248,107,12,16,12/21/2023 23:22,12/21/2023 23:26,12/21/2023 23:30,completed,2.25,4,5.78,1,5.78,cash,23,Thursday,2023-12,2023,FALSE,4,2.568888889,No Surge
2737,248,25,4,10,5/13/2022 12:53,5/13/2022 12:59,5/13/2022 13:26,completed,15.19,27,24.61,1,24.61,cash,12,Friday,2022-05,2022,FALSE,6,1.620144832,No Surge
2738,248,46,23,24,7/1/2023 4:27,7/1/2023 4:34,7/1/2023 5:01,completed,21.9,27,31.99,1,31.99,card,4,Saturday,2023-07,2023,TRUE,7,1.460730594,No Surge
2739,248,331,38,33,1/17/2022 7:16,1/17/2022 7:24,1/17/2022 7:52,completed,16.67,28,26.44,1.59,42.04,wallet,7,Monday,2022-01,2022,FALSE,8,2.521895621,High Surge
2740,248,189,11,14,11/29/2022 5:10,11/29/2022 5:16,11/29/2022 6:06,completed,28.48,50,43.83,1,43.83,cash,5,Tuesday,2022-11,2022,FALSE,6,1.538974719,No Surge
2742,249,229,2,9,11/24/2022 9:58,11/24/2022 10:05,11/24/2022 10:45,completed,23.35,40,36.19,1,36.19,wallet,9,Thursday,2022-11,2022,FALSE,7,1.549892934,No Surge
2743,249,373,16,11,7/19/2023 6:48,7/19/2023 6:50,7/19/2023 7:22,completed,30.53,32,42.48,1,42.48,cash,6,Wednesday,2023-07,2023,FALSE,2,1.391418277,No Surge
2744,249,172,38,39,6/3/2023 8:04,6/3/2023 8:12,6/3/2023 8:39,completed,20.29,27,30.22,1,30.22,wallet,8,Saturday,2023-06,2023,TRUE,8,1.489403647,No Surge
2745,250,299,33,38,10/3/2022 4:41,10/3/2022 4:47,10/3/2022 5:03,completed,11.81,16,18.69,1,18.69,cash,4,Monday,2022-10,2022,FALSE,6,1.582557155,No Surge
2746,250,169,36,32,2/22/2023 4:11,2/22/2023 4:22,2/22/2023 4:30,completed,6.04,8,10.74,1,10.74,wallet,4,Wednesday,2023-02,2023,FALSE,11,1.778145695,No Surge
2748,250,361,19,15,5/19/2024 16:27,5/19/2024 16:30,5/19/2024 16:35,completed,3.44,5,7.28,1,7.28,card,16,Sunday,2024-05,2024,TRUE,3,2.11627907,No Surge
2750,250,379,35,32,2/16/2024 10:11,2/16/2024 10:19,2/16/2024 10:26,completed,2.84,7,7.02,1.42,9.97,cash,10,Friday,2024-02,2024,FALSE,8,3.51056338,Low Surge
2751,250,345,4,9,9/4/2022 20:23,9/4/2022 20:33,9/4/2022 20:49,completed,9.38,16,16.02,1,16.02,card,20,Sunday,2022-09,2022,TRUE,10,1.707889126,No Surge
2752,250,269,20,18,1/28/2024 16:13,1/28/2024 16:18,1/28/2024 16:42,completed,17.57,24,26.63,1,26.63,wallet,16,Sunday,2024-01,2024,TRUE,5,1.515651679,No Surge
2754,250,138,35,34,11/2/2023 13:08,11/2/2023 13:14,11/2/2023 13:24,completed,4.25,10,9.18,1,9.18,cash,13,Thursday,2023-11,2023,FALSE,6,2.16,No Surge
2755,250,365,5,1,11/24/2022 1:07,11/24/2022 1:19,11/24/2022 1:27,completed,5.85,8,10.54,1,10.54,cash,1,Thursday,2022-11,2022,FALSE,12,1.801709402,No Surge
2756,250,362,16,18,10/8/2022 11:07,10/8/2022 11:09,10/8/2022 11:39,completed,15.53,30,25.58,1,25.58,cash,11,Saturday,2022-10,2022,TRUE,2,1.647134578,No Surge
2758,250,324,17,11,12/20/2023 14:18,12/20/2023 14:22,12/20/2023 15:22,completed,26.02,60,43.12,1,43.12,wallet,14,Wednesday,2023-12,2023,FALSE,4,1.657186779,No Surge
2759,250,82,30,23,4/6/2024 13:13,4/6/2024 13:25,4/6/2024 14:33,completed,50,68,71.1,1,71.1,wallet,13,Saturday,2024-04,2024,TRUE,12,1.422,No Surge
2760,250,7,31,37,6/13/2023 23:21,6/13/2023 23:25,6/14/2023 0:08,completed,44.05,43,59.55,1,59.55,card,23,Tuesday,2023-06,2023,FALSE,4,1.351872872,No Surge
2761,250,129,34,37,6/10/2022 8:15,6/10/2022 8:21,6/10/2022 8:52,completed,23.68,31,34.75,2.15,74.71,card,8,Friday,2022-06,2022,FALSE,6,3.154983108,High Surge
2762,250,262,1,8,9/9/2022 10:48,9/9/2022 10:57,9/9/2022 11:00,completed,1.32,3,4.55,1.49,6.78,wallet,10,Friday,2022-09,2022,FALSE,9,5.136363636,Low Surge
2763,250,339,11,13,4/2/2023 9:44,4/2/2023 9:46,4/2/2023 10:39,completed,29.08,53,45.09,1,45.09,wallet,9,Sunday,2023-04,2023,TRUE,2,1.550550206,No Surge
2764,250,362,18,19,3/7/2024 7:05,3/7/2024 7:08,3/7/2024 7:29,completed,9.54,21,17.19,2.38,40.91,wallet,7,Thursday,2024-03,2024,FALSE,3,4.288259958,High Surge
2765,250,11,6,5,9/23/2022 2:36,9/23/2022 2:42,9/23/2022 2:57,completed,8.39,15,14.73,1,14.73,cash,2,Friday,2022-09,2022,FALSE,6,1.755661502,No Surge
2766,250,206,22,25,1/10/2022 20:39,1/10/2022 20:51,1/10/2022 21:22,completed,20.48,31,31.23,1,31.23,cash,20,Monday,2022-01,2022,FALSE,12,1.524902344,No Surge
2767,250,336,12,16,9/15/2023 6:46,9/15/2023 6:57,9/15/2023 7:00,completed,2.21,3,5.53,1,5.53,wallet,6,Friday,2023-09,2023,FALSE,11,2.502262443,No Surge
2768,250,305,1,2,9/11/2023 5:12,9/11/2023 5:22,9/11/2023 5:47,completed,27.01,25,37.21,1,37.21,cash,5,Monday,2023-09,2023,FALSE,10,1.377637912,No Surge
2770,250,265,20,13,2/18/2024 17:11,2/18/2024 17:17,2/18/2024 17:22,completed,2.39,5,6.13,1,6.13,cash,17,Sunday,2024-02,2024,TRUE,6,2.564853556,No Surge
2771,250,39,6,4,11/22/2023 16:07,11/22/2023 16:13,11/22/2023 16:29,completed,9.53,16,16.18,1,16.18,card,16,Wednesday,2023-11,2023,FALSE,6,1.697796432,No Surge
2772,250,275,12,17,4/6/2023 15:57,4/6/2023 16:02,4/6/2023 16:05,completed,1.57,3,4.83,1,4.83,wallet,15,Thursday,2023-04,2023,FALSE,5,3.076433121,No Surge
2773,250,150,6,3,4/28/2023 16:09,4/28/2023 16:12,4/28/2023 16:44,completed,24.06,32,35.37,1,35.37,cash,16,Friday,2023-04,2023,FALSE,3,1.470074813,No Surge
2776,250,294,31,32,12/6/2023 6:29,12/6/2023 6:35,12/6/2023 7:35,completed,30.42,60,47.96,1,47.96,cash,6,Wednesday,2023-12,2023,FALSE,6,1.576594346,No Surge
2777,250,230,2,10,3/2/2023 18:52,3/2/2023 18:56,3/2/2023 19:53,completed,16.89,57,32.48,1.58,51.32,card,18,Thursday,2023-03,2023,FALSE,4,3.03848431,High Surge
2779,250,189,16,18,2/23/2023 5:26,2/23/2023 5:31,2/23/2023 5:56,completed,11.87,25,20.56,1,20.56,wallet,5,Thursday,2023-02,2023,FALSE,5,1.732097725,No Surge
2780,250,189,13,17,6/17/2022 21:10,6/17/2022 21:22,6/17/2022 21:29,completed,4.78,7,9.16,1,9.16,wallet,21,Friday,2022-06,2022,FALSE,12,1.916317992,No Surge
2781,250,51,31,38,9/28/2022 16:43,9/28/2022 16:54,9/28/2022 17:27,completed,40.15,33,53.27,1,53.27,wallet,16,Wednesday,2022-09,2022,FALSE,11,1.326774595,No Surge
2782,250,46,29,28,2/9/2022 13:24,2/9/2022 13:34,2/9/2022 14:18,completed,39.68,44,54.95,1,54.95,wallet,13,Wednesday,2022-02,2022,FALSE,10,1.384828629,No Surge
2783,250,114,34,40,11/14/2023 16:30,11/14/2023 16:37,11/14/2023 18:13,completed,35.18,96,60.4,1,60.4,wallet,16,Tuesday,2023-11,2023,FALSE,7,1.716884594,No Surge
2785,250,184,4,7,7/24/2022 20:47,7/24/2022 20:59,7/24/2022 21:05,completed,4.5,6,8.65,1,8.65,wallet,20,Sunday,2022-07,2022,TRUE,12,1.922222222,No Surge
2786,250,347,15,18,3/27/2022 19:08,3/27/2022 19:14,3/27/2022 19:44,completed,15.09,30,25.1,1,25.1,wallet,19,Sunday,2022-03,2022,TRUE,6,1.663353214,No Surge
2787,250,67,31,37,2/2/2022 17:21,2/2/2022 17:31,2/2/2022 18:04,completed,46.45,33,60.2,1.87,112.57,card,17,Wednesday,2022-02,2022,FALSE,10,2.423466093,High Surge
2788,250,380,1,3,1/5/2024 3:21,1/5/2024 3:31,1/5/2024 4:36,completed,15.09,65,32.1,1,32.1,card,3,Friday,2024-01,2024,FALSE,10,2.127236581,No Surge
2790,250,223,7,10,2/2/2022 10:24,2/2/2022 10:29,2/2/2022 11:12,completed,20.05,43,33.16,1,33.16,card,10,Wednesday,2022-02,2022,FALSE,5,1.653865337,No Surge
2791,250,285,23,24,9/16/2022 12:32,9/16/2022 12:41,9/16/2022 13:19,completed,20.03,38,32.13,1,32.13,cash,12,Friday,2022-09,2022,FALSE,9,1.604093859,No Surge
2792,250,337,39,34,5/14/2024 0:29,5/14/2024 0:39,5/14/2024 0:50,completed,7.46,11,12.91,1,12.91,wallet,0,Tuesday,2024-05,2024,FALSE,10,1.730563003,No Surge
2793,250,112,13,14,10/25/2022 13:39,10/25/2022 13:43,10/25/2022 14:27,completed,16.76,44,29.74,1,29.74,cash,13,Tuesday,2022-10,2022,FALSE,4,1.774463007,No Surge
2795,250,98,24,28,5/10/2023 0:09,5/10/2023 0:21,5/10/2023 1:29,completed,25.51,68,44.16,1,44.16,cash,0,Wednesday,2023-05,2023,FALSE,12,1.731085849,No Surge
2796,250,104,23,28,2/13/2022 7:42,2/13/2022 7:44,2/13/2022 7:57,completed,8.97,13,14.97,1,14.97,card,7,Sunday,2022-02,2022,TRUE,2,1.668896321,No Surge
2797,250,361,16,20,12/4/2023 20:17,12/4/2023 20:22,12/4/2023 20:38,completed,7.43,16,13.87,1,13.87,card,20,Monday,2023-12,2023,FALSE,5,1.866756393,No Surge
2799,250,311,4,1,12/8/2023 5:30,12/8/2023 5:39,12/8/2023 5:53,completed,6.73,14,12.7,1,12.7,wallet,5,Friday,2023-12,2023,FALSE,9,1.887072808,No Surge
2800,250,144,29,28,1/26/2024 19:00,1/26/2024 19:03,1/26/2024 19:47,completed,36.7,44,51.67,2.2,113.67,card,19,Friday,2024-01,2024,FALSE,3,3.097275204,High Surge
2801,250,136,4,9,11/26/2022 3:09,11/26/2022 3:18,11/26/2022 3:35,completed,13.69,17,20.96,1,20.96,wallet,3,Saturday,2022-11,2022,TRUE,9,1.531044558,No Surge
2802,250,240,35,31,5/23/2023 5:37,5/23/2023 5:45,5/23/2023 6:28,completed,34.3,43,48.83,1,48.83,card,5,Tuesday,2023-05,2023,FALSE,8,1.42361516,No Surge
2803,250,378,33,38,3/25/2024 18:28,3/25/2024 18:31,3/25/2024 18:43,completed,11.15,12,17.16,2.19,37.58,card,18,Monday,2024-03,2024,FALSE,3,3.370403587,High Surge
2804,250,115,21,30,7/3/2023 15:17,7/3/2023 15:21,7/3/2023 15:54,completed,34.96,33,47.56,1,47.56,card,15,Monday,2023-07,2023,FALSE,4,1.360411899,No Surge
2805,250,345,4,8,8/23/2022 22:10,8/23/2022 22:12,8/23/2022 22:15,completed,5.54,3,9.19,1,9.19,wallet,22,Tuesday,2022-08,2022,FALSE,2,1.658844765,No Surge
