trip_id,rider_id,driver_id,pickup_location_id,dropoff_location_id,requested_at,started_at,completed_at,status,distance_km,duration_mins,base_fare,surge_multiplier,total_fare,payment_method
1325,123,61,40,35,"2022-10-21 10:08:11","2022-10-21 10:18:11","2022-10-21 11:07:11",completed,36,49,51.9,1,51.9,cash
1326,123,350,29,25,"2023-08-21 22:22:59","2023-08-21 22:27:59","2023-08-21 23:14:59",completed,28.32,47,43.05,1,43.05,cash
1327,123,22,14,11,"2022-10-06 13:11:03","2022-10-06 13:20:03",NULL,cancelled,29.23,33,41.25,1,41.25,cash
1328,123,232,12,17,"2022-09-04 00:57:56","2022-09-04 01:04:56","2022-09-04 01:07:56",completed,1.21,3,4.43,1,4.43,wallet
1329,123,245,35,39,"2023-01-18 06:34:26","2023-01-18 06:43:26","2023-01-18 06:53:26",completed,5.69,10,10.76,1,10.76,card
1330,123,290,39,40,"2023-02-21 22:42:53","2023-02-21 22:53:53","2023-02-21 23:42:53",completed,19.41,49,33.65,1,33.65,wallet
1331,123,200,35,38,"2024-04-16 08:03:05","2024-04-16 08:11:05","2024-04-16 09:32:05",completed,30.79,81,52.57,1.53,80.43,card
1332,123,241,40,37,"2023-05-02 23:58:48","2023-05-03 00:02:48","2023-05-03 00:45:48",completed,42.88,43,58.27,1,58.27,card
1333,123,30,39,31,"2022-08-07 14:37:41","2022-08-07 14:39:41","2022-08-07 15:20:41",completed,33.01,41,47.01,1,47.01,cash
1334,123,320,40,32,"2022-07-29 04:09:31","2022-07-29 04:20:31","2022-07-29 05:41:31",completed,40.3,81,63.03,1,63.03,card
1335,123,174,28,29,"2022-06-04 20:43:51","2022-06-04 20:49:51",NULL,cancelled,34.6,76,55.76,1,55.76,card
1336,123,150,2,1,"2022-06-26 18:51:46","2022-06-26 18:58:46","2022-06-26 19:46:46",completed,26.88,48,41.67,1,41.67,card
1337,123,323,28,21,"2022-03-13 22:59:26","2022-03-13 23:02:26","2022-03-13 23:56:26",completed,24.87,54,40.66,1,40.66,cash
1338,123,146,21,28,"2022-12-29 06:58:16","2022-12-29 07:00:16","2022-12-29 07:31:16",completed,16.85,31,27.24,1,27.24,cash
1339,123,88,24,30,"2024-01-18 07:44:38","2024-01-18 07:56:38","2024-01-18 08:44:38",completed,19.49,48,33.54,1.65,55.34,cash
1340,123,229,7,3,"2022-04-30 05:24:58","2022-04-30 05:34:58",NULL,in_progress,21.17,35,32.79,1,32.79,wallet
1341,123,273,25,21,"2022-01-01 03:13:02","2022-01-01 03:21:02","2022-01-01 04:19:02",completed,15.77,58,31.45,1,31.45,wallet
1342,123,240,37,31,"2022-09-23 17:58:58","2022-09-23 18:10:58","2022-09-23 18:40:58",completed,41.88,30,54.57,2.96,161.53,cash
1343,123,220,1,5,"2024-01-02 14:41:27","2024-01-02 14:44:27",NULL,cancelled,5.75,5,9.82,1,9.82,cash
1344,123,138,32,36,"2023-01-12 14:11:49","2023-01-12 14:14:49","2023-01-12 14:25:49",completed,6.4,11,11.74,1,11.74,wallet
1345,123,168,3,8,"2023-09-24 01:31:14","2023-09-24 01:42:14","2023-09-24 02:24:14",completed,22.8,42,35.98,1,35.98,cash
1346,123,399,30,27,"2023-10-11 00:04:43","2023-10-11 00:06:43","2023-10-11 00:49:43",completed,18.48,43,31.43,1,31.43,card
1347,123,130,16,11,"2023-03-01 15:46:46","2023-03-01 15:50:46","2023-03-01 16:40:46",completed,28.42,50,43.76,1,43.76,cash
1348,123,239,35,39,"2023-10-07 17:28:55","2023-10-07 17:31:55","2023-10-07 17:43:55",completed,8.5,12,14.25,1,14.25,wallet
1349,123,211,18,12,"2022-06-29 21:40:11","2022-06-29 21:46:11","2022-06-29 21:58:11",completed,12.16,12,18.28,1,18.28,wallet
1350,123,10,32,40,"2024-02-15 12:07:32","2024-02-15 12:19:32","2024-02-15 13:40:32",completed,40.51,81,63.26,1.17,74.01,wallet
1351,123,156,36,31,"2023-02-13 00:25:15","2023-02-13 00:31:15","2023-02-13 01:01:15",completed,29.21,30,40.63,1,40.63,cash
1352,123,297,30,25,"2022-08-14 04:08:55","2022-08-14 04:16:55","2022-08-14 05:18:55",completed,40.08,62,58.99,1,58.99,card
1353,123,25,2,4,"2023-11-12 19:19:42","2023-11-12 19:31:42","2023-11-12 20:22:42",completed,24.36,51,39.5,1,39.5,cash
1354,123,209,10,8,"2022-03-08 19:10:13","2022-03-08 19:16:13",NULL,cancelled,11.03,34,21.43,1.67,35.79,card
1355,123,183,7,9,"2022-05-03 02:16:37","2022-05-03 02:25:37","2022-05-03 02:52:37",completed,8.02,27,16.72,1,16.72,cash
1356,123,146,28,23,"2022-12-17 12:08:36","2022-12-17 12:19:36",NULL,cancelled,8.41,13,14.35,1,14.35,card
1357,123,128,32,38,"2022-05-10 18:36:50","2022-05-10 18:43:50","2022-05-10 19:08:50",completed,17.93,25,27.22,1.52,41.37,cash
1358,123,141,12,19,"2022-01-10 06:27:06","2022-01-10 06:29:06","2022-01-10 06:36:06",completed,1.93,7,6.02,1,6.02,cash
1359,123,147,37,32,"2024-04-02 12:13:34","2024-04-02 12:25:34",NULL,cancelled,19.79,55,35.27,1,35.27,cash
1360,124,200,32,40,"2022-09-05 11:57:13","2022-09-05 12:01:13",NULL,cancelled,35.63,73,56.29,1,56.29,wallet
1361,124,239,33,32,"2023-07-17 22:31:05","2023-07-17 22:35:05","2023-07-17 23:02:05",completed,11.06,27,20.07,1,20.07,card
1362,124,175,28,25,"2022-03-26 11:37:12","2022-03-26 11:47:12","2022-03-26 12:13:12",completed,11.42,26,20.26,1,20.26,cash
1363,125,321,8,7,"2024-04-08 14:45:47","2024-04-08 14:55:47","2024-04-08 14:59:47",completed,2.48,4,6.03,1,6.03,card
1364,125,24,34,37,"2022-05-30 04:30:06","2022-05-30 04:32:06","2022-05-30 05:31:06",completed,23.6,59,40.26,1.24,49.92,card
1365,125,315,37,33,"2022-03-15 10:10:57","2022-03-15 10:22:57","2022-03-15 11:02:57",completed,25.2,40,38.22,1,38.22,cash
1366,125,369,10,6,"2022-06-14 01:23:06","2022-06-14 01:30:06","2022-06-14 01:52:06",completed,11.34,22,19.37,1,19.37,cash
1367,125,61,40,37,"2023-06-24 09:17:52","2023-06-24 09:27:52","2023-06-24 10:04:52",completed,43.12,37,57.33,1,57.33,card
1368,125,311,4,7,"2024-03-08 14:08:38","2024-03-08 14:17:38","2024-03-08 14:23:38",completed,3.94,6,8.03,1,8.03,cash
1369,125,146,29,21,"2023-08-25 12:14:50","2023-08-25 12:25:50","2023-08-25 13:29:50",completed,20.79,64,38.17,1,38.17,cash
1370,125,325,29,28,"2022-05-31 12:43:32","2022-05-31 12:53:32","2022-05-31 13:51:32",completed,40.38,58,58.52,1,58.52,card
1371,125,258,17,16,"2024-04-18 17:24:31","2024-04-18 17:30:31","2024-04-18 17:34:31",completed,3.77,4,7.45,2.78,20.71,wallet
1372,125,94,31,35,"2023-10-31 21:45:25","2023-10-31 21:47:25","2023-10-31 22:32:25",completed,30.61,45,45.17,1,45.17,card
1373,125,283,20,18,"2022-03-01 06:23:00","2022-03-01 06:31:00","2022-03-01 06:51:00",completed,16.95,20,25.14,1,25.14,card
1374,125,117,8,10,"2022-03-21 03:08:20","2022-03-21 03:20:20",NULL,cancelled,16.92,37,28.51,1,28.51,cash
1375,125,7,38,39,"2024-06-15 06:15:00","2024-06-15 06:17:00","2024-06-15 06:41:00",completed,13.82,24,22.5,1,22.5,card
1376,125,276,11,16,"2022-03-19 13:38:54","2022-03-19 13:41:54","2022-03-19 14:40:54",completed,35.57,59,53.43,1,53.43,cash
1377,125,134,28,24,"2024-04-22 03:32:47","2024-04-22 03:42:47",NULL,cancelled,24.48,36,36.63,1,36.63,card
1378,125,209,9,6,"2022-01-05 03:29:38","2022-01-05 03:38:38","2022-01-05 03:43:38",completed,3.33,5,7.16,1.38,9.88,cash
1379,125,29,16,11,"2022-07-01 20:32:56","2022-07-01 20:37:56",NULL,cancelled,29.92,41,43.61,1,43.61,cash
1380,125,225,8,6,"2022-01-21 21:46:39","2022-01-21 21:53:39","2022-01-21 21:56:39",completed,0.55,3,3.71,1,3.71,card
1381,125,209,6,2,"2023-03-26 17:05:33","2023-03-26 17:08:33","2023-03-26 17:33:33",completed,22.74,25,32.51,1,32.51,card
1382,125,390,26,22,"2023-05-30 12:47:51","2023-05-30 12:55:51","2023-05-30 13:08:51",completed,12.01,13,18.31,1,18.31,cash
1383,125,168,10,3,"2023-08-18 11:07:30","2023-08-18 11:17:30","2023-08-18 12:19:30",completed,20.72,62,37.69,1,37.69,cash
1384,125,332,14,11,"2024-05-31 08:22:49","2024-05-31 08:26:49","2024-05-31 09:02:49",completed,31.22,36,44.04,2.78,122.43,cash
1385,125,392,6,7,"2022-11-05 15:52:49","2022-11-05 16:00:49","2022-11-05 16:05:49",completed,3.9,5,7.79,1,7.79,card
1386,125,84,24,30,"2023-04-07 11:50:24","2023-04-07 12:01:24",NULL,cancelled,13.3,23,21.73,1,21.73,card
1387,125,354,27,30,"2023-03-23 02:16:18","2023-03-23 02:21:18","2023-03-23 02:56:18",completed,14.61,35,25.57,1,25.57,card
1388,125,266,26,30,"2023-03-11 21:14:11","2023-03-11 21:21:11","2023-03-11 21:53:11",completed,22.77,32,33.95,1,33.95,wallet
1389,125,130,12,15,"2023-08-16 14:23:22","2023-08-16 14:28:22","2023-08-16 14:33:22",completed,6.73,5,10.9,1,10.9,wallet
1390,125,197,17,14,"2023-01-08 14:23:04","2023-01-08 14:35:04","2023-01-08 15:08:04",completed,22.6,33,33.96,1,33.96,card
1391,125,98,24,29,"2024-03-26 19:08:59","2024-03-26 19:20:59",NULL,cancelled,21.78,58,38.06,1.51,57.47,card
1392,125,246,13,18,"2022-01-26 02:17:24","2022-01-26 02:23:24","2022-01-26 02:38:24",completed,11.82,15,18.5,1,18.5,cash
1393,125,369,7,9,"2023-04-17 00:34:49","2023-04-17 00:43:49","2023-04-17 00:50:49",completed,5.28,7,9.71,1,9.71,cash
1394,125,129,39,40,"2023-10-13 01:30:13","2023-10-13 01:38:13","2023-10-13 02:14:13",completed,21.37,36,33.21,1.81,60.11,card
1395,125,217,9,3,"2022-11-09 15:02:47","2022-11-09 15:07:47",NULL,cancelled,23.83,27,34.11,1,34.11,wallet
1396,125,317,30,29,"2022-09-21 15:50:05","2022-09-21 15:56:05","2022-09-21 17:29:05",completed,32.49,93,56.84,1,56.84,cash
1397,125,54,21,30,"2024-02-27 14:39:04","2024-02-27 14:51:04","2024-02-27 15:42:04",completed,39.61,51,56.27,1,56.27,wallet
1398,125,371,3,9,"2022-04-16 16:00:40","2022-04-16 16:08:40",NULL,cancelled,20.44,61,37.18,1,37.18,cash
1399,125,339,19,12,"2022-09-05 23:24:30","2022-09-05 23:33:30","2022-09-05 23:36:30",completed,1.64,3,4.9,1,4.9,cash
1400,125,153,29,21,"2023-10-19 00:06:11","2023-10-19 00:16:11",NULL,in_progress,25.87,53,41.56,1,41.56,cash
1401,125,39,10,8,"2023-11-19 23:13:55","2023-11-19 23:15:55","2023-11-19 23:44:55",completed,11.66,29,21.13,1,21.13,wallet
1402,125,2,29,26,"2023-02-06 12:46:39","2023-02-06 12:52:39","2023-02-06 13:48:39",completed,46.97,56,65.37,1,65.37,cash
1403,125,356,19,14,"2022-10-26 21:05:59","2022-10-26 21:11:59","2022-10-26 21:56:59",completed,19.46,45,32.91,1,32.91,cash
1404,125,365,3,7,"2022-04-04 00:28:30","2022-04-04 00:32:30","2022-04-04 01:01:30",completed,16,29,25.9,1,25.9,card
1405,125,174,27,25,"2022-03-29 04:01:29","2022-03-29 04:08:29","2022-03-29 05:00:29",completed,33.07,52,49.28,1,49.28,wallet
1406,125,11,8,9,"2022-01-14 09:09:40","2022-01-14 09:14:40","2022-01-14 09:25:40",completed,4.24,11,9.36,1,9.36,cash
1407,125,40,17,19,"2024-03-30 10:44:02","2024-03-30 10:53:02","2024-03-30 10:56:02",completed,1.31,3,4.54,1,4.54,cash
1408,125,220,2,4,"2023-11-14 21:48:24","2023-11-14 21:53:24","2023-11-14 22:36:24",completed,26.39,43,40.13,1,40.13,card
1409,125,333,6,7,"2022-08-02 15:19:05","2022-08-02 15:25:05","2022-08-02 15:30:05",completed,3.24,5,7.06,1,7.06,cash
1410,126,390,23,28,"2022-12-18 03:04:32","2022-12-18 03:06:32",NULL,cancelled,6.65,11,12.02,1,12.02,wallet
1411,127,127,31,38,"2024-03-20 02:49:50","2024-03-20 02:55:50",NULL,cancelled,42.71,50,59.48,1,59.48,card
1412,127,136,8,5,"2023-09-24 03:18:20","2023-09-24 03:26:20","2023-09-24 03:39:20",completed,6.32,13,12.05,1,12.05,cash
1413,127,140,23,26,"2023-06-18 18:26:38","2023-06-18 18:38:38","2023-06-18 20:01:38",completed,34.4,83,56.94,1,56.94,cash
1414,127,70,13,20,"2022-03-27 04:17:23","2022-03-27 04:26:23","2022-03-27 04:31:23",completed,2.43,5,6.17,1,6.17,cash
1415,128,269,12,16,"2023-02-08 13:27:39","2023-02-08 13:30:39","2023-02-08 13:34:39",completed,1.75,4,5.22,1,5.22,wallet
1416,128,90,14,20,"2022-07-29 15:37:18","2022-07-29 15:42:18",NULL,cancelled,23.73,63,41.2,1,41.2,cash
1417,129,260,5,7,"2024-02-18 06:22:30","2024-02-18 06:30:30",NULL,cancelled,9.2,19,16.42,1,16.42,cash
1418,129,166,8,5,"2024-05-11 14:32:07","2024-05-11 14:34:07",NULL,cancelled,8.39,20,15.73,1,15.73,cash
1419,129,330,10,3,"2023-09-30 13:30:50","2023-09-30 13:34:50","2023-09-30 14:39:50",completed,19.81,65,37.29,1,37.29,card
1420,129,21,32,33,"2023-10-27 19:21:59","2023-10-27 19:29:59","2023-10-27 19:42:59",completed,13.9,13,20.39,2.38,48.53,cash
1421,129,245,31,40,"2022-05-10 20:22:11","2022-05-10 20:24:11","2022-05-10 20:55:11",completed,50.71,31,64.48,1,64.48,wallet
1422,129,240,36,35,"2023-06-12 21:21:08","2023-06-12 21:27:08","2023-06-12 21:45:08",completed,10.41,18,17.55,1,17.55,cash
1423,129,339,13,18,"2023-04-09 02:33:36","2023-04-09 02:45:36","2023-04-09 03:05:36",completed,18.86,20,27.25,1,27.25,wallet
1424,129,51,39,40,"2024-02-26 17:42:20","2024-02-26 17:51:20","2024-02-26 18:23:20",completed,29.05,32,40.86,2.25,91.94,card
1425,129,41,27,26,"2023-09-14 03:59:50","2023-09-14 04:10:50","2023-09-14 05:14:50",completed,21.85,64,39.34,1,39.34,wallet
1426,129,167,2,8,"2022-05-25 18:59:29","2022-05-25 19:04:29",NULL,cancelled,27.55,41,41.01,1.5,61.52,card
1427,129,377,17,15,"2022-10-01 15:06:46","2022-10-01 15:10:46","2022-10-01 15:19:46",completed,7.32,9,12.35,1,12.35,wallet
1428,129,127,37,36,"2022-08-06 17:06:49","2022-08-06 17:14:49","2022-08-06 18:01:49",completed,27.16,47,41.78,1,41.78,card
1429,130,117,8,5,"2022-05-04 13:09:53","2022-05-04 13:12:53","2022-05-04 13:47:53",completed,10.54,35,21.09,1,21.09,cash
1430,130,77,9,8,"2023-06-18 09:27:19","2023-06-18 09:34:19","2023-06-18 09:43:19",completed,4.66,9,9.43,1,9.43,wallet
1431,130,76,35,32,"2023-06-19 19:07:46","2023-06-19 19:14:46","2023-06-19 19:22:46",completed,2.39,8,6.73,2.61,17.57,card
1432,131,304,31,32,"2023-09-13 09:27:11","2023-09-13 09:33:11","2023-09-13 09:59:11",completed,33.04,26,44.04,1,44.04,card
1433,131,244,18,15,"2023-04-04 03:07:41","2023-04-04 03:19:41","2023-04-04 04:01:41",completed,20.24,42,33.16,1,33.16,wallet
1434,132,186,37,38,"2023-03-15 15:29:35","2023-03-15 15:31:35",NULL,cancelled,36.06,55,53.17,1,53.17,wallet
1435,133,257,17,15,"2024-01-17 22:30:51","2024-01-17 22:34:51","2024-01-17 22:47:51",completed,6.66,13,12.43,1,12.43,card
1436,133,228,31,37,"2023-12-02 02:39:09","2023-12-02 02:51:09","2023-12-02 03:20:09",completed,47.72,29,60.79,1.34,81.46,cash
1437,133,120,23,30,"2024-02-28 22:28:06","2024-02-28 22:32:06",NULL,cancelled,42.18,91,67.1,1,67.1,card
1438,133,207,7,6,"2024-02-25 22:05:01","2024-02-25 22:12:01","2024-02-25 22:15:01",completed,4.2,3,7.72,1,7.72,card
1439,133,117,10,2,"2022-01-03 17:48:02","2022-01-03 17:55:02","2022-01-03 18:50:02",completed,21.43,55,37.07,2.35,87.11,cash
1440,134,305,9,5,"2022-12-22 02:37:51","2022-12-22 02:43:51",NULL,cancelled,4.67,11,9.84,1,9.84,card
1441,134,398,4,5,"2022-11-14 19:07:17","2022-11-14 19:13:17","2022-11-14 19:34:17",completed,13.38,21,21.42,2.54,54.41,card
1442,134,172,34,32,"2023-01-07 19:15:13","2023-01-07 19:26:13","2023-01-07 19:35:13",completed,6.67,9,11.64,1,11.64,wallet
1443,135,312,5,6,"2022-02-01 22:09:06","2022-02-01 22:18:06","2022-02-01 22:25:06",completed,6.67,7,11.24,1,11.24,wallet
1444,136,38,12,13,"2023-09-04 04:52:15","2023-09-04 04:58:15","2023-09-04 05:20:15",completed,6.81,22,14.39,1,14.39,cash
1445,136,389,39,40,"2022-12-04 17:36:34","2022-12-04 17:45:34","2022-12-04 18:36:34",completed,28.24,51,43.76,1,43.76,cash
1446,136,11,6,1,"2023-09-17 18:22:49","2023-09-17 18:26:49","2023-09-17 18:31:49",completed,0.5,5,4.05,1,4.05,wallet
1447,136,266,24,23,"2023-10-26 23:05:42","2023-10-26 23:12:42",NULL,cancelled,24.85,78,45.44,1,45.44,wallet
1448,136,201,8,9,"2023-01-11 08:08:30","2023-01-11 08:17:30","2023-01-11 08:28:30",completed,4.67,11,9.84,2.5,24.6,wallet
1449,136,77,10,7,"2022-10-31 04:15:18","2022-10-31 04:23:18","2022-10-31 05:12:18",completed,17.68,49,31.75,1,31.75,card
1450,136,344,40,39,"2022-12-15 19:07:09","2022-12-15 19:17:09","2022-12-15 20:10:09",completed,32.67,53,49.04,2.29,112.3,card
1451,136,294,31,32,"2023-10-14 12:43:22","2023-10-14 12:50:22","2023-10-14 13:53:22",completed,26.8,63,44.58,1,44.58,cash
1452,136,369,8,9,"2024-02-07 14:32:30","2024-02-07 14:35:30","2024-02-07 14:42:30",completed,4.02,7,8.32,1,8.32,wallet
1453,136,183,4,2,"2022-11-28 03:20:11","2022-11-28 03:32:11","2022-11-28 04:28:11",completed,22.23,56,38.15,1,38.15,card
1454,136,249,17,12,"2023-12-24 00:40:39","2023-12-24 00:48:39","2023-12-24 00:51:39",completed,1.53,3,4.78,1,4.78,card
1455,136,69,19,17,"2023-04-23 23:35:32","2023-04-23 23:47:32","2023-04-23 23:54:32",completed,1.97,7,6.07,1,6.07,cash
1456,136,23,31,36,"2022-07-07 09:12:36","2022-07-07 09:24:36","2022-07-07 10:09:36",completed,23.12,45,36.93,1,36.93,card
1457,136,347,17,14,"2022-05-29 10:30:11","2022-05-29 10:41:11","2022-05-29 11:27:11",completed,22,46,35.9,1,35.9,cash
1458,136,396,24,23,"2024-05-14 03:56:35","2024-05-14 04:05:35","2024-05-14 04:36:35",completed,27.66,31,39.13,1,39.13,cash
1459,136,118,7,3,"2022-10-06 01:04:47","2022-10-06 01:12:47","2022-10-06 02:16:47",completed,24.11,64,41.82,1,41.82,card
1460,136,297,26,23,"2023-02-09 02:59:55","2023-02-09 03:04:55","2023-02-09 04:11:55",completed,28.97,67,47.77,1,47.77,card
1461,136,290,35,40,"2023-02-20 18:55:15","2023-02-20 18:58:15","2023-02-20 19:50:15",completed,34.38,52,50.72,1.97,99.92,wallet
1462,136,156,35,34,"2024-05-08 20:15:28","2024-05-08 20:21:28","2024-05-08 20:24:28",completed,3.19,3,6.61,1,6.61,wallet
1463,136,30,36,38,"2022-12-21 23:46:59","2022-12-21 23:58:59",NULL,cancelled,24.74,35,36.71,1,36.71,wallet
1464,136,41,29,23,"2023-06-28 01:05:23","2023-06-28 01:08:23",NULL,cancelled,35.73,85,58.8,1,58.8,wallet
1465,136,179,33,31,"2024-01-11 18:42:13","2024-01-11 18:49:13","2024-01-11 19:31:13",completed,36.42,42,50.96,1.92,97.84,cash
1466,136,177,32,40,"2023-09-27 02:07:50","2023-09-27 02:15:50","2023-09-27 03:05:50",completed,39.3,50,55.73,1,55.73,card
1467,136,285,24,25,"2022-01-03 06:48:19","2022-01-03 06:51:19","2022-01-03 07:31:19",completed,16.84,40,29.02,1,29.02,cash
1468,137,189,17,16,"2023-12-13 10:47:19","2023-12-13 10:52:19","2023-12-13 11:02:19",completed,4.24,10,9.16,1,9.16,card
1469,137,137,37,39,"2023-05-19 23:28:26","2023-05-19 23:39:26",NULL,cancelled,18.71,34,29.88,1.86,55.58,cash
1470,137,353,27,23,"2022-07-02 04:28:52","2022-07-02 04:34:52","2022-07-02 05:20:52",completed,30.81,46,45.59,1,45.59,cash
1471,137,90,18,14,"2022-01-20 17:13:02","2022-01-20 17:20:02","2022-01-20 18:03:02",completed,17.04,43,29.84,1.75,52.22,cash
1472,138,283,12,17,"2022-08-20 08:37:10","2022-08-20 08:48:10","2022-08-20 08:52:10",completed,1.37,4,4.81,1,4.81,cash
1473,138,42,21,27,"2023-09-11 09:28:05","2023-09-11 09:31:05","2023-09-11 09:59:05",completed,24.24,28,34.76,1,34.76,cash
1474,138,23,40,31,"2023-02-23 04:17:19","2023-02-23 04:20:19","2023-02-23 05:21:19",completed,51.44,61,71.28,1,71.28,cash
1475,138,246,14,12,"2024-06-12 15:05:31","2024-06-12 15:11:31","2024-06-12 15:38:31",completed,19.22,27,29.04,1,29.04,wallet
1476,138,20,38,35,"2023-10-15 17:51:33","2023-10-15 17:54:33","2023-10-15 19:10:33",completed,29.95,76,50.65,1,50.65,cash
1477,139,220,5,8,"2023-12-04 15:39:32","2023-12-04 15:50:32","2023-12-04 15:58:32",completed,8.29,8,13.22,1,13.22,cash
1478,140,251,29,27,"2024-04-15 14:02:40","2024-04-15 14:14:40","2024-04-15 15:00:40",completed,19.69,46,33.36,1,33.36,wallet
1479,141,96,31,40,"2023-11-15 22:37:27","2023-11-15 22:40:27","2023-11-15 23:21:27",completed,59.24,41,75.86,1,75.86,cash
1480,142,7,34,37,"2023-12-04 15:59:55","2023-12-04 16:03:55","2023-12-04 16:33:55",completed,22.27,30,33,1,33,cash
1481,142,304,39,32,"2023-03-07 08:10:49","2023-03-07 08:12:49","2023-03-07 08:21:49",completed,8.73,9,13.9,2.92,40.59,cash
1482,142,127,40,32,"2023-01-08 18:56:53","2023-01-08 19:05:53","2023-01-08 19:34:53",completed,25.68,29,36.55,1,36.55,card
1483,142,269,14,12,"2023-08-04 12:33:10","2023-08-04 12:44:10","2023-08-04 13:24:10",completed,19.17,40,31.59,1,31.59,card
1484,142,46,30,22,"2023-07-21 08:27:40","2023-07-21 08:30:40","2023-07-21 09:25:40",completed,20.87,55,36.46,2.07,75.47,card
1485,142,11,8,10,"2022-03-16 19:29:46","2022-03-16 19:35:46","2022-03-16 20:02:46",completed,13.51,27,22.76,1.59,36.19,wallet
1486,142,25,2,10,"2022-12-13 00:18:26","2022-12-13 00:29:26","2022-12-13 01:03:26",completed,17.55,34,28.61,1,28.61,card
1487,142,400,2,10,"2022-09-07 09:09:02","2022-09-07 09:17:02",NULL,cancelled,22.9,59,39.49,1,39.49,wallet
1488,142,334,17,11,"2023-10-19 17:07:01","2023-10-19 17:17:01",NULL,cancelled,25.26,43,38.89,1.96,76.22,wallet
1489,142,176,7,2,"2022-06-09 17:38:56","2022-06-09 17:47:56","2022-06-09 18:21:56",completed,29.13,34,41.34,2.75,113.69,card
1490,142,169,38,31,"2024-05-15 10:56:15","2024-05-15 10:58:15","2024-05-15 11:56:15",completed,38.98,58,56.98,1,56.98,card
1491,142,116,1,5,"2024-01-16 01:30:58","2024-01-16 01:39:58","2024-01-16 01:54:58",completed,8.83,15,15.21,1,15.21,card
1492,142,14,21,24,"2022-05-10 17:35:04","2022-05-10 17:42:04",NULL,cancelled,18.78,58,34.76,2.8,97.33,cash
1493,142,238,10,7,"2022-10-04 15:03:14","2022-10-04 15:07:14","2022-10-04 15:38:14",completed,18.93,31,29.52,1,29.52,card
1494,142,246,20,16,"2024-02-26 03:05:44","2024-02-26 03:10:44",NULL,cancelled,8.37,12,14.11,1,14.11,cash
1495,142,95,35,40,"2022-07-27 23:53:38","2022-07-27 23:57:38","2022-07-28 00:41:38",completed,31.4,44,45.84,1,45.84,cash
1496,142,337,33,37,"2024-02-26 06:47:37","2024-02-26 06:51:37","2024-02-26 07:39:37",completed,23.57,48,38.03,1,38.03,wallet
1497,142,115,29,23,"2022-05-22 23:45:50","2022-05-22 23:50:50","2022-05-23 01:27:50",completed,33.26,97,58.49,1,58.49,cash
1498,142,168,5,2,"2023-07-30 19:07:14","2023-07-30 19:10:14","2023-07-30 20:09:14",completed,25.77,59,42.65,1,42.65,cash
1499,142,320,34,33,"2022-11-15 02:50:34","2022-11-15 02:59:34","2022-11-15 03:12:34",completed,8.27,13,14.2,1,14.2,cash
1500,142,130,13,16,"2022-08-21 11:29:08","2022-08-21 11:41:08","2022-08-21 12:02:08",completed,9.55,21,17.21,1,17.21,card
1501,142,293,40,36,"2024-01-20 14:53:35","2024-01-20 15:04:35",NULL,cancelled,43.65,86,67.72,1,67.72,card
1502,142,350,26,21,"2022-01-20 03:09:52","2022-01-20 03:17:52","2022-01-20 04:02:52",completed,35.15,45,50.16,1,50.16,card
1503,142,400,5,9,"2022-09-23 03:49:24","2022-09-23 04:00:24","2022-09-23 04:19:24",completed,5.22,19,12.04,1,12.04,cash
1504,142,291,19,18,"2022-10-07 03:41:32","2022-10-07 03:52:32","2022-10-07 04:10:32",completed,10.68,18,17.85,1.27,22.67,wallet
1505,142,258,19,18,"2022-12-05 00:11:03","2022-12-05 00:19:03","2022-12-05 00:46:03",completed,9.32,27,18.15,1,18.15,card
1506,143,173,4,2,"2023-09-27 23:59:32","2023-09-28 00:08:32","2023-09-28 00:34:32",completed,22.98,26,32.98,1,32.98,card
1507,143,256,28,21,"2022-12-01 00:48:08","2022-12-01 00:54:08","2022-12-01 01:37:08",completed,22.67,43,36.04,1,36.04,cash
1508,144,301,39,37,"2022-11-25 14:55:53","2022-11-25 15:04:53","2022-11-25 15:57:53",completed,19.4,53,34.44,1,34.44,cash
1509,145,4,31,36,"2023-01-21 12:33:31","2023-01-21 12:43:31","2023-01-21 13:45:31",completed,23.71,62,40.98,1,40.98,card
