cancel_id,trip_id,cancelled_by,reason,cancelled_at
2571,17333,rider,duplicate booking,2023-01-20 05:08:38
2572,17337,driver,rider rating too low,2023-12-20 01:25:12
2573,17339,rider,found another ride,2023-11-12 18:31:30
2574,17343,rider,driver too far,2022-01-31 04:50:12
2575,17348,driver,wrong pickup,2023-03-07 03:24:27
2576,17350,rider,price too high,2023-11-27 17:14:51
2577,17360,driver,vehicle issue,2023-08-10 12:33:12
2578,17364,rider,duplicate booking,2022-04-14 15:28:06
2579,17368,rider,waited too long,2022-08-09 17:13:31
2580,17371,driver,personal emergency,2022-03-15 16:15:14
2581,17379,rider,waited too long,2024-05-24 14:06:51
2582,17387,rider,found another ride,2023-12-01 10:58:46
2583,17393,driver,vehicle issue,2022-01-27 13:04:08
2584,17395,rider,price too high,2023-12-29 04:59:14
2585,17397,rider,price too high,2022-05-06 14:09:17
2586,17399,rider,personal emergency,2022-08-22 14:59:17
2587,17400,driver,system error,2022-06-28 17:10:37
2588,17411,driver,vehicle issue,2023-03-06 10:33:11
2589,17414,rider,personal emergency,2022-12-31 20:50:26
2590,17420,driver,system error,2022-01-20 23:50:25
2591,17427,driver,rider unresponsive,2023-07-01 09:51:01
2592,17429,rider,driver too far,2022-03-19 08:49:11
2593,17430,driver,personal emergency,2024-04-03 10:17:54
2594,17431,driver,vehicle issue,2022-07-31 07:06:18
2595,17434,rider,changed my mind,2024-02-25 01:25:45
2596,17435,rider,changed my mind,2022-08-04 07:44:28
2597,17445,rider,found another ride,2024-06-09 22:14:03
2598,17466,rider,waited too long,2024-03-18 10:31:34
2599,17471,driver,wrong pickup,2024-01-24 01:20:45
2600,17474,rider,price too high,2024-05-23 20:19:35
2601,17475,rider,found another ride,2023-12-27 22:00:16
2602,17480,driver,rider unresponsive,2022-10-01 14:50:33
2603,17482,rider,driver too far,2023-04-30 11:38:48
2604,17484,rider,too long wait,2023-10-30 08:20:16
2605,17487,driver,rider unresponsive,2023-09-06 19:19:36
2606,17496,rider,too long wait,2022-09-30 02:14:34
2607,17513,rider,driver too far,2022-09-27 08:28:58
2608,17524,driver,area not safe,2022-10-02 08:53:13
2609,17530,rider,personal emergency,2022-04-28 01:26:49
2610,17535,driver,system error,2023-04-02 09:33:47
2611,17536,driver,area not safe,2023-10-30 19:03:59
2612,17541,rider,changed my mind,2023-06-06 07:14:40
2613,17546,rider,waited too long,2023-08-10 05:10:50
2614,17547,rider,waited too long,2022-06-05 08:58:52
2615,17557,rider,changed my mind,2022-06-06 16:51:42
2616,17558,rider,too long wait,2022-12-26 04:07:47
2617,17560,rider,driver too far,2022-01-17 22:07:49
2618,17579,driver,wrong pickup,2024-05-27 07:32:45
2619,17583,driver,personal emergency,2022-03-19 09:48:56
2620,17589,rider,too long wait,2023-08-22 17:39:06
2621,17598,rider,changed my mind,2022-08-30 16:22:23
2622,17608,driver,rider unresponsive,2023-11-12 05:04:11
2623,17619,driver,personal emergency,2023-11-03 17:34:20
2624,17621,rider,changed my mind,2022-12-21 20:50:13
2625,17622,rider,driver too far,2024-01-23 18:58:09
2626,17625,driver,area not safe,2022-12-12 22:31:30
2627,17632,driver,rider rating too low,2023-04-26 12:31:26
2628,17640,rider,price too high,2022-03-01 20:21:02
2629,17642,rider,duplicate booking,2022-01-17 11:58:51
2630,17646,rider,driver too far,2024-02-02 02:22:17
2631,17653,driver,rider rating too low,2022-08-28 12:41:51
2632,17656,rider,too long wait,2022-05-17 04:10:06
2633,17663,rider,waited too long,2023-07-11 18:31:35
2634,17670,rider,duplicate booking,2022-02-26 23:28:12
2635,17673,rider,changed my mind,2023-01-03 21:41:12
2636,17679,rider,too long wait,2024-01-12 18:17:37
2637,17696,rider,changed my mind,2023-10-07 07:33:17
2638,17714,driver,rider unresponsive,2024-06-11 11:37:33
2639,17717,driver,personal emergency,2022-05-06 06:17:32
2640,17719,rider,driver too far,2024-01-30 07:18:07
2641,17725,rider,personal emergency,2023-10-19 01:12:55
2642,17739,rider,personal emergency,2023-05-15 03:03:27
2643,17744,rider,found another ride,2022-08-14 02:44:48
2644,17753,rider,duplicate booking,2022-04-06 19:45:47
2645,17759,rider,changed my mind,2022-11-14 03:32:14
2646,17760,rider,price too high,2023-01-19 06:17:39
2647,17785,driver,vehicle issue,2022-04-09 13:45:37
2648,17806,rider,changed my mind,2022-07-06 05:07:52
2649,17812,rider,changed my mind,2022-01-29 18:11:57
2650,17815,rider,waited too long,2022-12-25 05:03:09
2651,17826,driver,system error,2023-10-30 12:31:22
2652,17828,rider,duplicate booking,2022-03-19 08:19:19
2653,17829,rider,too long wait,2022-10-19 17:06:08
2654,17833,rider,price too high,2022-01-03 16:56:09
2655,17847,rider,found another ride,2022-12-10 09:42:12
2656,17861,rider,personal emergency,2024-03-16 17:51:07
2657,17878,rider,waited too long,2023-12-03 13:43:18
2658,17887,rider,price too high,2023-12-27 00:55:25
2659,17896,rider,price too high,2023-04-05 20:00:08
2660,17898,driver,personal emergency,2023-05-02 18:53:22
2661,17902,rider,price too high,2024-01-26 09:11:06
2662,17915,rider,personal emergency,2023-07-12 01:28:37
2663,17916,rider,waited too long,2024-05-05 05:43:54
2664,17929,driver,personal emergency,2022-05-23 10:38:10
2665,17938,driver,rider rating too low,2022-06-30 10:37:07
2666,17944,rider,changed my mind,2022-02-21 09:37:00
2667,17956,driver,vehicle issue,2023-08-13 23:38:07
2668,17966,rider,driver too far,2023-06-29 00:17:05
2669,17970,rider,driver too far,2024-02-16 06:56:45
2670,17976,driver,personal emergency,2022-03-05 21:50:15
2671,18014,rider,personal emergency,2023-04-07 16:02:36
2672,18021,driver,area not safe,2023-12-23 15:23:25
2673,18024,rider,personal emergency,2023-06-30 16:07:56
2674,18027,rider,changed my mind,2022-08-04 16:33:13
2675,18035,rider,found another ride,2022-01-20 03:29:26
2676,18042,rider,changed my mind,2023-06-26 22:18:34
2677,18043,rider,duplicate booking,2022-07-04 16:09:23
2678,18053,driver,wrong pickup,2023-05-19 08:42:22
2679,18058,rider,personal emergency,2022-06-02 02:17:11
2680,18061,rider,waited too long,2023-07-23 11:11:55
2681,18068,rider,waited too long,2022-07-03 00:22:35
2682,18073,rider,too long wait,2022-06-02 07:30:58
2683,18074,rider,price too high,2022-01-04 10:33:21
2684,18079,rider,found another ride,2023-04-09 08:02:55
2685,18089,rider,found another ride,2024-05-08 20:13:40
2686,18096,rider,driver too far,2023-01-06 12:20:43
2687,18099,rider,found another ride,2022-12-19 16:06:07
2688,18108,rider,personal emergency,2023-04-18 16:39:48
2689,18111,rider,found another ride,2022-01-06 23:25:26
2690,18119,driver,vehicle issue,2023-07-09 17:08:26
2691,18124,driver,vehicle issue,2024-03-12 18:17:24
2692,18128,rider,too long wait,2022-07-11 07:53:51
2693,18130,driver,vehicle issue,2023-01-27 01:50:55
2694,18132,rider,duplicate booking,2023-03-14 22:11:15
2695,18138,rider,duplicate booking,2023-05-05 01:09:51
2696,18150,rider,changed my mind,2024-01-27 03:58:59
2697,18173,driver,rider rating too low,2023-06-06 03:18:03
2698,18191,rider,duplicate booking,2023-05-31 18:48:41
2699,18192,rider,personal emergency,2022-03-19 18:40:20
2700,18196,rider,personal emergency,2024-06-17 09:21:21
2701,18203,rider,waited too long,2023-03-17 15:25:57
2702,18223,rider,found another ride,2023-09-22 11:35:22
2703,18224,rider,driver too far,2023-05-24 11:34:01
2704,18236,rider,personal emergency,2023-04-15 23:44:44
2705,18242,rider,duplicate booking,2024-04-08 20:39:49
2706,18253,driver,area not safe,2024-02-27 17:15:40
2707,18269,rider,driver too far,2023-01-03 20:19:18
2708,18276,rider,duplicate booking,2023-09-13 04:13:42
2709,18277,rider,waited too long,2022-09-04 16:31:02
2710,18281,rider,waited too long,2024-02-21 03:38:20
2711,18289,driver,rider unresponsive,2023-12-29 04:43:55
2712,18290,rider,too long wait,2023-10-07 14:30:28
2713,18300,rider,changed my mind,2024-06-07 00:12:41
2714,18304,rider,duplicate booking,2022-04-19 04:33:33
2715,18319,driver,vehicle issue,2022-10-24 12:24:53
2716,18321,rider,changed my mind,2022-07-27 09:53:58
2717,18323,driver,personal emergency,2022-08-29 23:38:45
2718,18330,driver,vehicle issue,2023-10-15 19:37:47
2719,18332,driver,personal emergency,2022-06-06 19:24:16
2720,18339,driver,rider rating too low,2022-04-16 06:17:49
2721,18341,rider,duplicate booking,2023-07-19 06:17:34
2722,18343,rider,price too high,2023-06-16 08:09:10
2723,18348,rider,duplicate booking,2022-08-25 02:38:52
2724,18350,rider,driver too far,2022-02-06 07:55:51
2725,18364,rider,price too high,2023-08-21 08:51:54
2726,18367,rider,waited too long,2022-01-09 11:21:41
2727,18368,rider,changed my mind,2024-02-21 12:05:41
2728,18373,rider,personal emergency,2023-08-06 15:54:21
2729,18392,driver,wrong pickup,2023-03-09 23:41:43
2730,18397,rider,too long wait,2023-03-29 01:35:11
2731,18407,rider,personal emergency,2022-02-22 23:35:41
2732,18426,rider,waited too long,2022-05-05 12:03:12
2733,18430,driver,vehicle issue,2023-03-18 18:16:35
2734,18442,rider,duplicate booking,2023-11-14 12:44:53
2735,18449,rider,driver too far,2023-03-21 21:28:38
2736,18451,driver,system error,2024-06-22 15:50:02
2737,18452,rider,duplicate booking,2023-04-18 16:24:37
2738,18453,rider,driver too far,2022-03-13 19:39:23
2739,18480,rider,waited too long,2022-06-13 04:04:13
2740,18485,rider,driver too far,2024-02-10 03:35:25
2741,18487,rider,personal emergency,2022-05-19 21:08:50
2742,18489,driver,rider rating too low,2023-02-03 18:55:41
2743,18491,rider,price too high,2022-02-01 18:16:07
2744,18493,driver,wrong pickup,2023-04-08 17:41:52
2745,18494,rider,driver too far,2022-01-13 13:12:32
2746,18495,rider,price too high,2022-10-15 19:50:50
2747,18513,driver,personal emergency,2023-10-12 22:06:42
2748,18517,driver,wrong pickup,2022-09-23 00:50:49
2749,18530,rider,duplicate booking,2022-12-25 12:58:25
2750,18543,rider,personal emergency,2024-01-17 22:43:58
2751,18544,rider,too long wait,2022-11-09 07:32:55
2752,18547,rider,duplicate booking,2023-07-23 14:21:46
2753,18557,rider,changed my mind,2024-01-04 15:29:05
2754,18563,rider,waited too long,2022-07-21 04:21:47
2755,18577,rider,waited too long,2022-07-03 04:11:12
2756,18581,rider,changed my mind,2022-06-07 13:11:29
2757,18588,rider,found another ride,2024-04-22 00:56:00
2758,18591,rider,waited too long,2022-03-24 00:29:22
2759,18601,rider,changed my mind,2023-02-25 22:27:14
2760,18611,rider,waited too long,2023-01-08 23:43:26
2761,18613,driver,rider unresponsive,2022-04-24 04:27:15
2762,18620,rider,too long wait,2022-11-08 00:46:48
2763,18631,driver,wrong pickup,2023-03-31 04:33:18
2764,18637,rider,duplicate booking,2022-05-20 23:56:35
2765,18640,driver,system error,2022-07-27 21:46:51
2766,18670,rider,personal emergency,2023-11-27 14:40:00
2767,18675,rider,driver too far,2024-01-12 09:56:49
2768,18705,rider,personal emergency,2023-01-27 05:29:27
2769,18710,driver,personal emergency,2022-05-30 20:41:02
2770,18719,rider,driver too far,2023-03-31 13:11:12
2771,18724,driver,rider unresponsive,2024-04-15 14:03:30
2772,18740,driver,personal emergency,2023-04-21 13:30:01
2773,18744,rider,found another ride,2023-12-11 09:22:27
2774,18750,driver,personal emergency,2022-07-09 21:47:30
2775,18755,rider,found another ride,2022-04-15 03:59:34
2776,18758,rider,too long wait,2022-01-31 16:52:15
2777,18764,rider,found another ride,2022-08-14 03:22:01
2778,18765,rider,too long wait,2023-01-27 03:26:34
2779,18778,rider,too long wait,2023-01-25 23:15:20
2780,18780,driver,vehicle issue,2022-06-22 15:33:42
2781,18791,rider,too long wait,2024-03-25 10:27:22
2782,18796,rider,changed my mind,2022-02-26 14:29:22
2783,18799,rider,driver too far,2023-08-07 06:15:48
2784,18805,rider,found another ride,2022-02-26 17:30:52
2785,18815,rider,price too high,2022-06-30 18:15:11
2786,18822,driver,system error,2024-04-22 23:51:47
2787,18829,driver,system error,2022-09-29 01:01:34
2788,18831,rider,price too high,2022-04-28 16:13:41
2789,18834,rider,personal emergency,2023-03-22 09:37:36
2790,18838,rider,changed my mind,2024-03-04 17:21:50
2791,18840,rider,found another ride,2022-04-08 08:31:10
2792,18847,rider,changed my mind,2024-04-29 08:32:53
2793,18848,driver,vehicle issue,2023-11-25 08:35:42
2794,18850,driver,rider rating too low,2023-07-02 17:04:39
2795,18867,driver,rider rating too low,2023-11-12 12:52:21
2796,18872,rider,waited too long,2023-04-07 01:14:19
2797,18873,driver,rider rating too low,2022-12-25 23:21:18
2798,18875,rider,price too high,2022-06-01 00:11:24
2799,18878,rider,waited too long,2023-10-06 07:42:19
2800,18887,rider,driver too far,2022-03-24 14:46:09
2801,18888,driver,wrong pickup,2023-06-01 16:03:07
2802,18890,rider,price too high,2024-05-10 02:15:04
2803,18897,driver,system error,2024-02-20 03:56:11
2804,18900,rider,driver too far,2022-12-08 02:44:50
2805,18906,rider,price too high,2023-05-26 14:36:13
2806,18908,rider,personal emergency,2022-02-12 02:03:50
2807,18927,rider,driver too far,2022-03-14 10:32:47
2808,18930,rider,waited too long,2022-12-26 23:44:04
2809,18944,rider,too long wait,2023-12-19 17:09:58
2810,18966,driver,area not safe,2024-05-05 11:41:55
2811,18968,rider,duplicate booking,2023-11-25 01:08:00
2812,18978,rider,changed my mind,2023-01-24 21:55:15
2813,18982,rider,changed my mind,2023-11-11 08:31:07
2814,18985,driver,vehicle issue,2022-12-23 22:14:41
2815,18987,rider,driver too far,2023-04-13 23:02:23
2816,18993,rider,price too high,2022-03-19 04:57:02
2817,19004,rider,changed my mind,2023-04-22 03:24:01
2818,19006,driver,area not safe,2022-02-15 16:49:06
2819,19034,driver,wrong pickup,2022-03-10 01:12:05
2820,19045,rider,driver too far,2024-06-22 10:06:15
2821,19052,rider,found another ride,2022-07-15 16:59:19
2822,19055,rider,duplicate booking,2023-01-12 10:06:24
2823,19063,rider,personal emergency,2023-07-18 09:20:24
2824,19072,rider,personal emergency,2024-05-30 19:12:49
2825,19078,rider,personal emergency,2023-06-17 09:09:58
2826,19088,driver,personal emergency,2024-05-16 16:34:32
2827,19095,driver,system error,2023-07-23 03:14:57
2828,19096,rider,found another ride,2023-12-27 23:47:53
2829,19103,rider,driver too far,2024-01-31 21:09:54
2830,19104,rider,price too high,2022-06-21 01:18:04
2831,19107,rider,found another ride,2023-06-13 06:22:13
2832,19108,rider,too long wait,2023-04-09 02:18:05
2833,19116,rider,duplicate booking,2022-05-29 07:17:16
2834,19121,rider,found another ride,2024-04-08 06:55:33
2835,19124,rider,waited too long,2022-06-27 09:27:11
2836,19127,rider,duplicate booking,2024-04-22 12:26:03
2837,19133,rider,changed my mind,2023-10-17 09:50:20
2838,19137,rider,personal emergency,2023-02-01 17:52:57
2839,19147,rider,found another ride,2024-02-16 10:31:07
2840,19152,rider,duplicate booking,2023-07-30 18:54:16
2841,19160,rider,changed my mind,2023-01-27 15:06:16
2842,19187,rider,personal emergency,2023-06-07 21:34:49
2843,19190,rider,duplicate booking,2022-07-31 16:15:33
2844,19194,driver,personal emergency,2024-04-02 04:14:06
2845,19201,rider,changed my mind,2022-05-30 01:15:26
2846,19205,rider,driver too far,2023-06-07 22:44:15
2847,19208,driver,area not safe,2022-02-28 21:26:33
2848,19215,rider,duplicate booking,2023-11-09 17:01:38
2849,19216,driver,rider unresponsive,2023-01-01 14:04:13
2850,19219,driver,personal emergency,2022-01-21 00:34:30
2851,19226,rider,found another ride,2023-10-31 00:36:59
2852,19228,driver,rider rating too low,2022-04-09 07:02:41
2853,19233,driver,area not safe,2024-03-19 09:52:39
2854,19235,rider,personal emergency,2023-05-15 06:46:40
2855,19238,rider,too long wait,2024-05-20 02:13:40
2856,19256,driver,area not safe,2022-12-24 04:57:57
2857,19260,driver,wrong pickup,2023-01-06 23:48:47
2858,19266,driver,system error,2024-03-07 19:16:52
2859,19269,rider,found another ride,2023-11-21 23:57:18
2860,19275,driver,wrong pickup,2022-12-14 04:16:41
2861,19278,rider,waited too long,2022-12-21 21:30:24
2862,19281,rider,changed my mind,2022-05-15 20:28:34
2863,19304,rider,duplicate booking,2023-05-11 18:42:20
2864,19309,rider,personal emergency,2023-12-10 18:26:14
2865,19313,driver,area not safe,2022-08-29 21:39:22
2866,19315,rider,duplicate booking,2022-04-30 10:04:23
2867,19318,rider,changed my mind,2022-09-19 09:36:31
2868,19320,rider,too long wait,2023-08-22 02:24:48
2869,19333,rider,personal emergency,2022-01-27 08:34:07
2870,19339,rider,waited too long,2023-08-31 14:26:51
2871,19342,rider,waited too long,2023-04-27 17:58:06
2872,19345,rider,changed my mind,2023-07-08 05:31:25
2873,19348,rider,personal emergency,2023-04-07 01:40:14
2874,19349,driver,rider unresponsive,2022-08-13 19:31:54
2875,19353,driver,personal emergency,2023-10-30 10:31:26
2876,19360,rider,driver too far,2023-11-26 21:14:58
2877,19361,driver,area not safe,2022-03-28 01:04:42
2878,19372,rider,personal emergency,2024-04-20 21:35:32
2879,19402,rider,personal emergency,2022-02-14 03:00:24
2880,19406,rider,price too high,2023-05-11 12:27:26
2881,19411,driver,rider unresponsive,2024-01-18 16:06:55
2882,19417,rider,price too high,2023-11-15 16:00:38
2883,19420,driver,rider unresponsive,2023-09-01 17:15:02
2884,19431,rider,changed my mind,2022-11-18 14:43:12
2885,19438,rider,price too high,2023-04-23 20:12:38
2886,19441,rider,changed my mind,2024-04-02 00:45:23
2887,19445,driver,personal emergency,2023-04-12 07:21:57
2888,19451,rider,found another ride,2022-09-03 23:02:16
2889,19452,rider,found another ride,2022-10-02 15:32:42
2890,19454,driver,rider rating too low,2022-08-27 13:48:04
2891,19457,rider,too long wait,2022-01-10 11:47:25
2892,19462,driver,wrong pickup,2023-05-17 20:12:48
2893,19469,driver,rider rating too low,2023-04-21 03:27:11
2894,19477,rider,too long wait,2022-07-29 21:37:19
2895,19479,rider,found another ride,2023-05-30 21:42:12
2896,19482,rider,price too high,2022-02-04 20:21:10
2897,19488,rider,duplicate booking,2022-09-24 07:32:30
2898,19499,rider,price too high,2023-11-16 11:26:32
2899,19506,driver,rider unresponsive,2022-01-08 21:11:29
2900,19507,driver,rider unresponsive,2024-03-27 13:09:32
2901,19515,rider,waited too long,2024-04-07 21:48:47
2902,19520,driver,area not safe,2023-08-10 05:53:21
2903,19525,driver,rider rating too low,2022-10-20 23:52:46
2904,19527,rider,too long wait,2024-03-08 07:48:16
2905,19533,driver,rider unresponsive,2023-08-23 00:02:20
2906,19534,rider,duplicate booking,2022-01-20 16:22:18
2907,19551,rider,too long wait,2022-08-31 11:43:16
2908,19552,rider,changed my mind,2022-04-01 13:48:00
2909,19555,driver,area not safe,2024-03-06 08:07:43
2910,19567,driver,personal emergency,2023-07-08 19:31:33
2911,19573,driver,personal emergency,2022-11-20 22:18:19
2912,19589,driver,wrong pickup,2022-10-02 05:08:51
2913,19596,rider,too long wait,2022-11-21 20:11:04
2914,19599,rider,changed my mind,2024-03-25 01:23:19
2915,19605,rider,found another ride,2023-10-25 15:14:22
2916,19623,rider,driver too far,2023-11-07 15:21:47
2917,19624,rider,waited too long,2023-07-14 18:38:33
2918,19631,rider,changed my mind,2023-01-07 09:16:17
2919,19646,rider,personal emergency,2023-11-27 18:43:29
2920,19688,rider,driver too far,2024-01-29 13:57:29
2921,19693,rider,too long wait,2022-02-27 03:15:19
2922,19701,rider,changed my mind,2022-02-04 10:46:59
2923,19708,rider,duplicate booking,2022-08-09 00:41:36
2924,19711,rider,changed my mind,2022-10-30 13:57:24
2925,19716,rider,duplicate booking,2022-10-30 12:07:50
2926,19722,rider,found another ride,2023-11-02 18:13:04
2927,19739,driver,wrong pickup,2023-12-10 21:38:49
2928,19745,rider,driver too far,2022-09-17 10:07:51
2929,19752,rider,too long wait,2023-07-03 23:10:43
2930,19761,driver,personal emergency,2022-06-20 12:11:48
2931,19762,driver,area not safe,2023-08-28 22:14:25
2932,19765,driver,area not safe,2024-04-01 14:49:00
2933,19771,driver,vehicle issue,2022-09-20 06:43:25
2934,19779,rider,driver too far,2024-02-27 20:26:37
2935,19784,rider,changed my mind,2022-06-08 03:25:56
2936,19790,driver,area not safe,2024-01-06 04:09:39
2937,19804,driver,vehicle issue,2022-01-01 06:55:23
2938,19805,driver,system error,2022-01-06 08:07:12
2939,19810,rider,driver too far,2023-07-04 03:14:11
2940,19816,driver,rider rating too low,2024-02-05 15:36:12
2941,19829,driver,rider rating too low,2023-07-18 19:54:31
2942,19832,driver,rider rating too low,2022-12-16 08:28:55
2943,19847,driver,vehicle issue,2022-01-03 04:53:36
2944,19852,driver,area not safe,2023-12-29 06:39:28
2945,19860,driver,rider rating too low,2024-02-28 18:27:32
2946,19869,rider,changed my mind,2022-08-21 15:09:45
2947,19872,rider,personal emergency,2022-05-22 20:40:43
2948,19879,rider,personal emergency,2022-03-10 16:56:40
2949,19884,rider,personal emergency,2022-04-11 17:46:15
2950,19890,driver,rider unresponsive,2022-09-30 19:25:40
2951,19899,driver,system error,2023-07-12 01:44:49
2952,19902,driver,rider unresponsive,2023-01-12 14:52:29
2953,19906,rider,personal emergency,2022-04-14 15:45:15
2954,19913,rider,changed my mind,2022-04-28 19:14:40
2955,19916,driver,wrong pickup,2022-11-16 11:40:22
2956,19937,rider,waited too long,2023-01-27 05:00:31
2957,19938,rider,duplicate booking,2023-06-21 02:37:13
2958,19943,driver,rider unresponsive,2022-08-06 20:07:58
2959,19948,rider,waited too long,2024-05-29 08:04:43
2960,19954,driver,rider unresponsive,2023-04-14 20:31:11
2961,19956,rider,driver too far,2023-12-09 22:44:11
2962,19957,rider,too long wait,2023-05-31 05:18:06
2963,19963,rider,personal emergency,2024-03-16 23:03:54
2964,19973,driver,area not safe,2023-09-09 12:38:07
2965,19974,rider,driver too far,2022-02-20 16:40:47
2966,19990,rider,personal emergency,2022-08-06 09:49:45
